region,province,confirmed,deaths,recovered
BARMM,BASILAN,102,0,0
BARMM,LANAO DEL SUR,129,3,83
BARMM,MAGUINDANAO,101,0,19
BARMM,SULU,13,2,1
BARMM,TAWI-TAWI,9,0,0
CAR,ABRA,20,0,10
CAR,APAYAO,18,0,7
CAR,BENGUET,133,2,78
CAR,IFUGAO,13,0,2
CAR,KALINGA,14,0,5
CAR,MOUNTAIN PROVINCE,5,0,1
CARAGA,AGUSAN DEL NORTE,56,2,19
CARAGA,AGUSAN DEL SUR,18,0,6
CARAGA,SURIGAO DEL NORTE,41,0,18
CARAGA,SURIGAO DEL SUR,14,0,8
NCR,MASBATE,1,0,1
NCR,NCR,37080,971,12661
Region I: Ilocos Region,ILOCOS NORTE,20,0,7
Region I: Ilocos Region,ILOCOS SUR,23,0,3
Region I: Ilocos Region,LA UNION,75,6,23
Region I: Ilocos Region,PANGASINAN,202,9,88
Region II: Cagayan Valley,CAGAYAN,117,0,58
Region II: Cagayan Valley,ISABELA,108,0,56
Region II: Cagayan Valley,NUEVA VIZCAYA,25,1,7
Region III: Central Luzon,AURORA,2,0,0
Region III: Central Luzon,BATAAN,286,6,164
Region III: Central Luzon,BULACAN,1014,27,303
Region III: Central Luzon,NUEVA ECIJA,167,3,71
Region III: Central Luzon,PAMPANGA,300,9,100
Region III: Central Luzon,TARLAC,75,5,42
Region III: Central Luzon,ZAMBALES,91,4,40
Region IV-A: CALABARZON,BATANGAS,686,24,236
Region IV-A: CALABARZON,CAVITE,1671,41,383
Region IV-A: CALABARZON,LAGUNA,2509,32,547
Region IV-A: CALABARZON,QUEZON,280,8,122
Region IV-A: CALABARZON,RIZAL,1794,55,598
Region IV-B: MIMAROPA,MARINDUQUE,18,0,8
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,60,1,44
Region IV-B: MIMAROPA,ORIENTAL MINDORO,67,3,21
Region IV-B: MIMAROPA,PALAWAN,76,1,39
Region IV-B: MIMAROPA,ROMBLON,11,0,5
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),39,0,20
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,38,0,14
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,554,15,224
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,26,0,2
Region V: Bicol Region,ALBAY,132,4,72
Region V: Bicol Region,CAMARINES NORTE,24,1,6
Region V: Bicol Region,CAMARINES SUR,161,1,50
Region V: Bicol Region,CATANDUANES,14,0,2
Region V: Bicol Region,MASBATE,51,0,2
Region V: Bicol Region,SORSOGON,27,1,8
Region VI: Western Visayas,AKLAN,19,0,8
Region VI: Western Visayas,ANTIQUE,37,0,18
Region VI: Western Visayas,CAPIZ,56,2,5
Region VI: Western Visayas,GUIMARAS,29,0,15
Region VI: Western Visayas,ILOILO,477,9,203
Region VI: Western Visayas,NEGROS OCCIDENTAL,541,4,141
Region VII: Central Visayas,BOHOL,122,3,28
Region VII: Central Visayas,CEBU,13285,581,4534
Region VII: Central Visayas,NEGROS ORIENTAL,107,3,19
Region VII: Central Visayas,SIQUIJOR,6,0,0
Region VIII: Eastern Visayas,BILIRAN,26,1,21
Region VIII: Eastern Visayas,EASTERN SAMAR,3,0,2
Region VIII: Eastern Visayas,LEYTE,442,0,336
Region VIII: Eastern Visayas,NORTHERN SAMAR,26,0,16
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),146,1,112
Region VIII: Eastern Visayas,SOUTHERN LEYTE,105,0,81
Region X: Northern Mindanao,BUKIDNON,56,0,9
Region X: Northern Mindanao,CAMIGUIN,4,0,1
Region X: Northern Mindanao,LANAO DEL NORTE,135,3,18
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,77,1,24
Region X: Northern Mindanao,MISAMIS ORIENTAL,183,7,35
Region XI: Davao Region,DAVAO DE ORO,80,1,21
Region XI: Davao Region,DAVAO DEL NORTE,113,4,34
Region XI: Davao Region,DAVAO DEL SUR,807,38,496
Region XI: Davao Region,DAVAO OCCIDENTAL,27,2,1
Region XI: Davao Region,DAVAO ORIENTAL,84,1,22
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),48,1,12
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),53,0,17
Region XII: SOCCSKSARGEN,SARANGANI,46,0,2
Region XII: SOCCSKSARGEN,SOUTH COTABATO,84,0,27
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,29,2,18
