region,province,confirmed,deaths,recovered
BARMM,BASILAN,117,0,78
BARMM,LANAO DEL SUR,179,3,115
BARMM,MAGUINDANAO,135,0,104
BARMM,SULU,21,2,9
BARMM,TAWI-TAWI,12,0,1
CAR,ABRA,43,1,15
CAR,APAYAO,24,0,17
CAR,BENGUET,249,3,102
CAR,IFUGAO,20,0,7
CAR,KALINGA,37,0,6
CAR,MOUNTAIN PROVINCE,8,0,4
CARAGA,AGUSAN DEL NORTE,119,2,35
CARAGA,AGUSAN DEL SUR,46,0,13
CARAGA,DINAGAT ISLANDS,2,0,0
CARAGA,SURIGAO DEL NORTE,78,0,30
CARAGA,SURIGAO DEL SUR,41,0,13
NCR,NCR,56069,1022,28202
REPATRIATE,ABRA,3,0,2
REPATRIATE,AGUSAN DEL NORTE,53,0,46
REPATRIATE,AGUSAN DEL SUR,12,0,10
REPATRIATE,AKLAN,9,0,6
REPATRIATE,ALBAY,14,0,11
REPATRIATE,ANTIQUE,11,0,9
REPATRIATE,APAYAO,1,0,0
REPATRIATE,AURORA,1,0,1
REPATRIATE,BASILAN,8,0,7
REPATRIATE,BATAAN,25,0,18
REPATRIATE,BATANGAS,81,0,61
REPATRIATE,BENGUET,14,0,8
REPATRIATE,BILIRAN,5,0,3
REPATRIATE,BOHOL,15,0,11
REPATRIATE,BUKIDNON,15,0,10
REPATRIATE,BULACAN,70,0,54
REPATRIATE,CAGAYAN,17,0,15
REPATRIATE,CAMARINES NORTE,1,0,0
REPATRIATE,CAMARINES SUR,14,0,9
REPATRIATE,CAPIZ,30,0,14
REPATRIATE,CATANDUANES,3,0,2
REPATRIATE,CAVITE,95,2,65
REPATRIATE,CEBU,113,0,91
REPATRIATE,CITY OF ISABELA (NOT A PROVINCE),2,0,2
REPATRIATE,COTABATO (NORTH COTABATO),4,0,4
REPATRIATE,COTABATO CITY (NOT A PROVINCE),5,0,4
REPATRIATE,DAVAO DE ORO,20,0,14
REPATRIATE,DAVAO DEL NORTE,48,0,37
REPATRIATE,DAVAO DEL SUR,92,1,74
REPATRIATE,DAVAO OCCIDENTAL,1,0,0
REPATRIATE,DAVAO ORIENTAL,28,0,23
REPATRIATE,EASTERN SAMAR,1,0,0
REPATRIATE,GUIMARAS,10,0,5
REPATRIATE,IFUGAO,3,0,1
REPATRIATE,ILOCOS NORTE,8,0,5
REPATRIATE,ILOCOS SUR,7,0,6
REPATRIATE,ILOILO,169,1,66
REPATRIATE,ISABELA,33,0,28
REPATRIATE,KALINGA,5,0,3
REPATRIATE,LA UNION,12,0,9
REPATRIATE,LAGUNA,47,0,38
REPATRIATE,LANAO DEL NORTE,36,0,29
REPATRIATE,LANAO DEL SUR,8,0,5
REPATRIATE,LEYTE,46,0,38
REPATRIATE,MAGUINDANAO,8,0,8
REPATRIATE,MARINDUQUE,1,0,1
REPATRIATE,MASBATE,3,0,2
REPATRIATE,MISAMIS OCCIDENTAL,13,0,6
REPATRIATE,MISAMIS ORIENTAL,59,0,28
REPATRIATE,NCR,1035,9,625
REPATRIATE,NEGROS OCCIDENTAL,216,0,65
REPATRIATE,NEGROS ORIENTAL,6,0,6
REPATRIATE,NORTHERN SAMAR,1,0,1
REPATRIATE,NUEVA ECIJA,22,0,20
REPATRIATE,NUEVA VIZCAYA,8,0,6
REPATRIATE,OCCIDENTAL MINDORO,4,0,2
REPATRIATE,ORIENTAL MINDORO,10,0,6
REPATRIATE,PALAWAN,6,0,3
REPATRIATE,PAMPANGA,25,0,18
REPATRIATE,PANGASINAN,36,0,29
REPATRIATE,QUEZON,18,0,15
REPATRIATE,QUIRINO,1,0,1
REPATRIATE,RIZAL,67,0,54
REPATRIATE,ROMBLON,4,0,3
REPATRIATE,SAMAR (WESTERN SAMAR),6,0,5
REPATRIATE,SARANGANI,4,0,3
REPATRIATE,SIQUIJOR,1,0,1
REPATRIATE,SORSOGON,5,0,4
REPATRIATE,SOUTH COTABATO,15,0,10
